source_system,extraction_date,payroll_receipt_id,payroll_period,employee_id,first_name,last_name,department_code,employment_type,consulting_firm_tax_id,payroll_status,paid_days,monthly_salary,regular_hours,regular_hours_amount,overtime_hours,overtime_amount,productivity_bonus,absence_deduction,gross_pay,estimated_employer_cost
payroll_module,2026-06-29,PAY202504-00086,2025-04,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,1.0,92.94,0.0,0.0,10006.16,12957.98
payroll_module,2026-06-29,PAY202505-00086,2025-05,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,3.0,278.81,0.0,0.0,10192.03,13198.68
payroll_module,2026-06-29,PAY202506-00086,2025-06,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,2.0,185.87,129.08,810.24,9417.93,12196.22
payroll_module,2026-06-29,PAY202507-00086,2025-07,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,3.0,278.81,0.0,0.0,10192.03,13198.68
payroll_module,2026-06-29,PAY202508-00086,2025-08,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,1.0,92.94,0.0,0.0,10006.16,12957.98
payroll_module,2026-06-29,PAY202509-00086,2025-09,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,3.0,278.81,699.52,0.0,10891.55,14104.56
payroll_module,2026-06-29,PAY202510-00086,2025-10,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,1.0,92.94,0.0,0.0,10006.16,12957.98
payroll_module,2026-06-29,PAY202511-00086,2025-11,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,2.0,185.87,0.0,0.0,10099.09,13078.32
payroll_module,2026-06-29,PAY202512-00086,2025-12,86,Santiago Nicolas,Ortiz,D001,Permanent,,ACTIVE,30,9913.22,160.0,0.0,3.0,278.81,312.23,0.0,10504.26,13603.02
payroll_module,2026-06-29,PAY202501-00087,2025-01,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,150.25,3102.76,10.0,564.28,0.00,0.00,3667.04,3960.40
payroll_module,2026-06-29,PAY202502-00087,2025-02,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,186.3,3847.28,8.0,451.43,0.00,0.00,4298.71,4642.61
payroll_module,2026-06-29,PAY202503-00087,2025-03,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,168.32,3475.86,13.0,733.57,227.31,0.00,4436.74,4791.68
payroll_module,2026-06-29,PAY202504-00087,2025-04,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,156.64,3234.72,2.0,112.86,0.00,0.00,3347.58,3615.39
payroll_module,2026-06-29,PAY202505-00087,2025-05,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,151.66,3131.93,4.0,225.71,0.00,0.00,3357.64,3626.25
payroll_module,2026-06-29,PAY202506-00087,2025-06,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,158.24,3267.78,12.0,677.14,126.29,0.00,4071.21,4396.91
payroll_module,2026-06-29,PAY202507-00087,2025-07,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,184.38,3807.46,9.0,507.85,0.00,0.00,4315.31,4660.53
payroll_module,2026-06-29,PAY202508-00087,2025-08,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,166.7,3442.56,14.0,789.99,0.00,0.00,4232.55,4571.15
payroll_module,2026-06-29,PAY202509-00087,2025-09,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,160.52,3314.79,9.0,507.85,76.08,0.00,3898.72,4210.62
payroll_module,2026-06-29,PAY202510-00087,2025-10,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,162.83,3362.54,3.0,169.28,0.00,0.00,3531.82,3814.37
payroll_module,2026-06-29,PAY202511-00087,2025-11,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,176.54,3645.65,6.0,338.57,0.00,0.00,3984.22,4302.96
payroll_module,2026-06-29,PAY202512-00087,2025-12,87,Agustin,Caceres,D005,Contractor,30-99887766-1,ACTIVE,30,0.0,148.55,3067.63,12.0,677.14,103.03,0.00,3847.80,4155.62
payroll_module,2026-06-29,PAY202501-00088,2025-01,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,0.0,0.0,0.0,0.0,11879.83,15384.38
payroll_module,2026-06-29,PAY202502-00088,2025-02,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,0.0,0.0,0.0,0.0,11879.83,15384.38
payroll_module,2026-06-29,PAY202503-00088,2025-03,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,0.0,0.0,455.42,0.0,12335.25,15974.15
payroll_module,2026-06-29,PAY202504-00088,2025-04,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,2.0,222.75,0.0,0.0,12102.58,15672.84
payroll_module,2026-06-29,PAY202505-00088,2025-05,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,1.0,111.37,0.0,0.0,11991.2,15528.6
payroll_module,2026-06-29,PAY202506-00088,2025-06,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,6.0,668.24,732.08,1080.57,12199.58,15798.46
payroll_module,2026-06-29,PAY202507-00088,2025-07,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,2.0,222.75,0.0,0.0,12102.58,15672.84
payroll_module,2026-06-29,PAY202508-00088,2025-08,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,1.0,111.37,0.0,0.0,11991.2,15528.6
payroll_module,2026-06-29,PAY202509-00088,2025-09,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,0.0,0.0,750.86,0.0,12630.69,16356.74
payroll_module,2026-06-29,PAY202510-00088,2025-10,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,0.0,0.0,0.0,0.0,11879.83,15384.38
payroll_module,2026-06-29,PAY202511-00088,2025-11,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,3.0,334.12,0.0,0.0,12213.95,15817.07
payroll_module,2026-06-29,PAY202512-00088,2025-12,88,Micaela,Lopez,D001,Permanent,,ACTIVE,30,11879.83,160.0,0.0,2.0,222.75,487.04,0.0,12589.62,16303.56
payroll_module,2026-06-29,PAY202501-00089,2025-01,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,7.0,786.03,0.0,0.0,12763.61,16528.87
payroll_module,2026-06-29,PAY202502-00089,2025-02,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,6.0,673.74,0.0,0.0,12651.32,16383.46
payroll_module,2026-06-29,PAY202503-00089,2025-03,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,6.0,673.74,134.04,0.0,12785.36,16557.04
payroll_module,2026-06-29,PAY202504-00089,2025-04,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,4.0,449.16,0.0,1530.09,10896.65,14111.16
payroll_module,2026-06-29,PAY202505-00089,2025-05,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,3.0,336.87,0.0,0.0,12314.45,15947.21
payroll_module,2026-06-29,PAY202506-00089,2025-06,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,5.0,561.45,808.93,0.0,13347.96,17285.61
payroll_module,2026-06-29,PAY202507-00089,2025-07,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,11.0,1235.19,0.0,0.0,13212.77,17110.54
payroll_module,2026-06-29,PAY202508-00089,2025-08,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,5.0,561.45,0.0,0.0,12539.03,16238.04
payroll_module,2026-06-29,PAY202509-00089,2025-09,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,1.0,112.29,435.16,0.0,12525.03,16219.91
payroll_module,2026-06-29,PAY202510-00089,2025-10,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,8.0,898.32,0.0,0.0,12875.9,16674.29
payroll_module,2026-06-29,PAY202511-00089,2025-11,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,5.0,561.45,0.0,0.0,12539.03,16238.04
payroll_module,2026-06-29,PAY202512-00089,2025-12,89,Catalina,Benitez,D005,Permanent,,ACTIVE,30,11977.58,160.0,0.0,3.0,336.87,226.37,0.0,12540.82,16240.36
payroll_module,2026-06-29,PAY202501-00090,2025-01,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,166.29,3778.93,4.0,236.11,0.00,0.00,4015.04,4336.24
payroll_module,2026-06-29,PAY202502-00090,2025-02,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,160.74,3652.80,7.0,413.20,0.00,78.89,3987.11,4306.08
payroll_module,2026-06-29,PAY202503-00090,2025-03,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,147.1,3342.93,10.0,590.28,313.48,0.00,4246.69,4586.43
payroll_module,2026-06-29,PAY202504-00090,2025-04,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,159.09,3615.29,6.0,354.17,0.00,0.00,3969.46,4287.02
payroll_module,2026-06-29,PAY202505-00090,2025-05,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,164.02,3727.35,14.0,826.39,0.00,0.00,4553.74,4918.04
payroll_module,2026-06-29,PAY202506-00090,2025-06,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,166.95,3794.01,12.0,708.33,186.67,0.00,4689.01,5064.13
payroll_module,2026-06-29,PAY202507-00090,2025-07,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,170.97,3885.39,8.0,472.22,0.00,0.00,4357.61,4706.22
payroll_module,2026-06-29,PAY202508-00090,2025-08,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,148.32,3370.59,6.0,354.17,0.00,0.00,3724.76,4022.74
payroll_module,2026-06-29,PAY202509-00090,2025-09,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,149.24,3391.53,16.0,944.45,67.31,0.00,4403.29,4755.55
payroll_module,2026-06-29,PAY202510-00090,2025-10,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,155.97,3544.34,6.0,354.17,0.00,0.00,3898.51,4210.39
payroll_module,2026-06-29,PAY202511-00090,2025-11,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,162.0,3681.43,7.0,413.20,0.00,0.00,4094.63,4422.20
payroll_module,2026-06-29,PAY202512-00090,2025-12,90,Pedro,Herrera,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,153.71,3492.95,4.0,236.11,172.36,0.00,3901.42,4213.53
payroll_module,2026-06-29,PAY202501-00091,2025-01,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,10.0,608.94,0.0,0.0,7104.31,9200.08
payroll_module,2026-06-29,PAY202502-00091,2025-02,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,5.0,304.47,0.0,0.0,6799.84,8805.79
payroll_module,2026-06-29,PAY202503-00091,2025-03,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,5.0,304.47,330.69,0.0,7130.53,9234.04
payroll_module,2026-06-29,PAY202504-00091,2025-04,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,14.0,852.52,0.0,0.0,7347.89,9515.52
payroll_module,2026-06-29,PAY202505-00091,2025-05,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,12.0,730.73,0.0,0.0,7226.1,9357.8
payroll_module,2026-06-29,PAY202506-00091,2025-06,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,17.0,1035.2,621.43,0.0,8152.0,10556.84
payroll_module,2026-06-29,PAY202507-00091,2025-07,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,12.0,730.73,0.0,0.0,7226.1,9357.8
payroll_module,2026-06-29,PAY202508-00091,2025-08,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,12.0,730.73,0.0,0.0,7226.1,9357.8
payroll_module,2026-06-29,PAY202509-00091,2025-09,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,11.0,669.84,193.56,0.0,7358.77,9529.61
payroll_module,2026-06-29,PAY202510-00091,2025-10,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,12.0,730.73,0.0,0.0,7226.1,9357.8
payroll_module,2026-06-29,PAY202511-00091,2025-11,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,9.0,548.05,0.0,0.0,7043.42,9121.23
payroll_module,2026-06-29,PAY202512-00091,2025-12,91,Sebastian,Peralta,D003,Permanent,,ACTIVE,30,6495.37,160.0,0.0,15.0,913.41,99.84,301.96,7206.66,9332.62
payroll_module,2026-06-29,PAY202501-00092,2025-01,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,6.0,645.03,0.0,0.0,12112.17,15685.26
payroll_module,2026-06-29,PAY202502-00092,2025-02,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,7.0,752.53,0.0,0.0,12219.67,15824.47
payroll_module,2026-06-29,PAY202503-00092,2025-03,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,4.0,430.02,868.84,0.0,12766.0,16531.97
payroll_module,2026-06-29,PAY202504-00092,2025-04,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,7.0,752.53,0.0,0.0,12219.67,15824.47
payroll_module,2026-06-29,PAY202505-00092,2025-05,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,10.0,1075.04,0.0,0.0,12542.18,16242.12
payroll_module,2026-06-29,PAY202506-00092,2025-06,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,8.0,860.04,698.64,0.0,13025.82,16868.44
payroll_module,2026-06-29,PAY202507-00092,2025-07,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,4.0,430.02,0.0,0.0,11897.16,15406.82
payroll_module,2026-06-29,PAY202508-00092,2025-08,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,5.0,537.52,0.0,0.0,12004.66,15546.03
payroll_module,2026-06-29,PAY202509-00092,2025-09,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,8.0,860.04,228.81,0.0,12555.99,16260.01
payroll_module,2026-06-29,PAY202510-00092,2025-10,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,5.0,537.52,0.0,0.0,12004.66,15546.03
payroll_module,2026-06-29,PAY202511-00092,2025-11,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,8.0,860.04,0.0,0.0,12327.18,15963.7
payroll_module,2026-06-29,PAY202512-00092,2025-12,92,Dylan Benjamin,Gomez,D005,Permanent,,ACTIVE,30,11467.14,160.0,0.0,15.0,1612.57,1108.87,0.0,14188.58,18374.21
payroll_module,2026-06-29,PAY202501-00093,2025-01,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,160.64,7634.14,2.0,70.19,0.00,0.00,7704.33,8320.68
payroll_module,2026-06-29,PAY202502-00093,2025-02,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,148.27,7046.56,4.0,140.38,0.00,0.00,7186.94,7761.90
payroll_module,2026-06-29,PAY202503-00093,2025-03,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,157.96,7506.85,3.0,105.28,236.53,0.00,7848.66,8476.55
payroll_module,2026-06-29,PAY202504-00093,2025-04,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,137.31,6525.29,5.0,175.47,0.00,0.00,6700.76,7236.82
payroll_module,2026-06-29,PAY202505-00093,2025-05,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,155.27,7378.95,1.0,35.09,0.00,440.00,6974.04,7531.96
payroll_module,2026-06-29,PAY202506-00093,2025-06,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,164.77,7830.47,5.0,175.47,91.16,0.00,8097.10,8744.87
payroll_module,2026-06-29,PAY202507-00093,2025-07,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,137.31,6525.54,3.0,105.28,0.00,0.00,6630.82,7161.29
payroll_module,2026-06-29,PAY202508-00093,2025-08,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,158.08,7512.67,0.0,0.00,0.00,160.56,7352.11,7940.28
payroll_module,2026-06-29,PAY202509-00093,2025-09,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,165.75,7877.02,2.0,70.19,252.94,0.00,8200.15,8856.16
payroll_module,2026-06-29,PAY202510-00093,2025-10,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,158.62,7538.15,0.0,0.00,0.00,0.00,7538.15,8141.20
payroll_module,2026-06-29,PAY202511-00093,2025-11,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,167.14,7942.87,3.0,105.28,0.00,0.00,8048.15,8692.00
payroll_module,2026-06-29,PAY202512-00093,2025-12,93,Lola,Romero,D001,Contractor,30-99887766-1,ACTIVE,30,0.0,178.36,8476.11,1.0,35.09,489.82,0.00,9001.02,9721.10
payroll_module,2026-06-29,PAY202501-00094,2025-01,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,4.0,321.91,0.0,0.0,8906.17,11533.49
payroll_module,2026-06-29,PAY202502-00094,2025-02,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,7.0,563.34,0.0,0.0,9147.6,11846.14
payroll_module,2026-06-29,PAY202503-00094,2025-03,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,2.0,160.95,462.78,0.0,9207.99,11924.35
payroll_module,2026-06-29,PAY202504-00094,2025-04,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,7.0,563.34,0.0,0.0,9147.6,11846.14
payroll_module,2026-06-29,PAY202505-00094,2025-05,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,4.0,321.91,0.0,0.0,8906.17,11533.49
payroll_module,2026-06-29,PAY202506-00094,2025-06,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,4.0,321.91,585.97,0.0,9492.14,12292.32
payroll_module,2026-06-29,PAY202507-00094,2025-07,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,3.0,241.43,0.0,0.0,8825.69,11429.27
payroll_module,2026-06-29,PAY202508-00094,2025-08,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,3.0,241.43,0.0,0.0,8825.69,11429.27
payroll_module,2026-06-29,PAY202509-00094,2025-09,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,5.0,402.39,720.31,0.0,9706.96,12570.51
payroll_module,2026-06-29,PAY202510-00094,2025-10,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,3.0,241.43,0.0,0.0,8825.69,11429.27
payroll_module,2026-06-29,PAY202511-00094,2025-11,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,6.0,482.86,0.0,0.0,9067.12,11741.92
payroll_module,2026-06-29,PAY202512-00094,2025-12,94,Candela,Martinez,D002,Permanent,,ACTIVE,30,8584.26,160.0,0.0,8.0,643.82,195.09,0.0,9423.17,12203.01
payroll_module,2026-06-29,PAY202501-00095,2025-01,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,161.47,4972.91,5.0,199.83,0.00,0.00,5172.74,5586.56
payroll_module,2026-06-29,PAY202502-00095,2025-02,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,151.59,4668.50,6.0,239.79,0.00,0.00,4908.29,5300.95
payroll_module,2026-06-29,PAY202503-00095,2025-03,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,164.96,5080.30,3.0,119.90,200.01,0.00,5400.21,5832.23
payroll_module,2026-06-29,PAY202504-00095,2025-04,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,157.7,4856.65,2.0,79.93,0.00,0.00,4936.58,5331.51
payroll_module,2026-06-29,PAY202505-00095,2025-05,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,160.02,4928.20,2.0,79.93,0.00,0.00,5008.13,5408.78
payroll_module,2026-06-29,PAY202506-00095,2025-06,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,172.19,5302.94,7.0,279.76,199.02,0.00,5781.72,6244.26
payroll_module,2026-06-29,PAY202507-00095,2025-07,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,172.57,5314.75,4.0,159.86,0.00,0.00,5474.61,5912.58
payroll_module,2026-06-29,PAY202508-00095,2025-08,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,152.9,4708.83,7.0,279.76,0.00,0.00,4988.59,5387.68
payroll_module,2026-06-29,PAY202509-00095,2025-09,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,174.99,5389.13,1.0,39.97,204.55,0.00,5633.65,6084.34
payroll_module,2026-06-29,PAY202510-00095,2025-10,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,165.14,5086.00,4.0,159.86,0.00,0.00,5245.86,5665.53
payroll_module,2026-06-29,PAY202511-00095,2025-11,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,167.21,5149.49,3.0,119.90,0.00,0.00,5269.39,5690.94
payroll_module,2026-06-29,PAY202512-00095,2025-12,95,Santiago,Acosta,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,155.97,4803.29,2.0,79.93,340.01,0.00,5223.23,5641.09
payroll_module,2026-06-29,PAY202501-00096,2025-01,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,162.39,2857.27,2.0,91.37,0.00,0.00,2948.64,3184.53
payroll_module,2026-06-29,PAY202502-00096,2025-02,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,147.15,2589.14,0.0,0.00,0.00,0.00,2589.14,2796.27
payroll_module,2026-06-29,PAY202503-00096,2025-03,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,164.07,2886.77,3.0,137.06,128.01,0.00,3151.84,3403.99
payroll_module,2026-06-29,PAY202504-00096,2025-04,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,158.58,2790.11,3.0,137.06,0.00,0.00,2927.17,3161.34
payroll_module,2026-06-29,PAY202505-00096,2025-05,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,182.26,3206.86,0.0,0.00,0.00,329.56,2877.30,3107.48
payroll_module,2026-06-29,PAY202506-00096,2025-06,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,164.31,2891.00,1.0,45.69,151.72,0.00,3088.41,3335.48
payroll_module,2026-06-29,PAY202507-00096,2025-07,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,163.84,2882.66,3.0,137.06,0.00,0.00,3019.72,3261.30
payroll_module,2026-06-29,PAY202508-00096,2025-08,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,167.54,2947.78,3.0,137.06,0.00,0.00,3084.84,3331.63
payroll_module,2026-06-29,PAY202509-00096,2025-09,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,129.23,2273.73,4.0,182.74,99.68,62.39,2493.76,2693.26
payroll_module,2026-06-29,PAY202510-00096,2025-10,96,Ciro,Garcia,D001,Contractor,30-87654321-0,ACTIVE,30,0.0,152.88,2689.90,1.0,45.69,0.00,0.00,2735.59,2954.44
payroll_module,2026-06-29,PAY202511-00096,2025-11,96,Ciro,Garcia,D001,Contractor,30-87654321-0,TERMINATED_DURING_MONTH,10,0.0,57.15,1005.56,3.0,137.06,0.00,0.00,1142.62,1234.03
payroll_module,2026-06-29,PAY202512-00096,2025-12,96,Ciro,Garcia,D001,Contractor,30-87654321-0,NOT_PROCESSED,0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00
payroll_module,2026-06-29,PAY202501-00097,2025-01,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,1.0,68.85,0.0,0.0,7413.09,9599.95
payroll_module,2026-06-29,PAY202502-00097,2025-02,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,3.0,206.56,0.0,0.0,7550.8,9778.29
payroll_module,2026-06-29,PAY202503-00097,2025-03,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,3.0,206.56,327.71,0.0,7878.51,10202.67
payroll_module,2026-06-29,PAY202504-00097,2025-04,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,2.0,137.7,0.0,0.0,7481.94,9689.11
payroll_module,2026-06-29,PAY202505-00097,2025-05,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,3.0,206.56,0.0,0.0,7550.8,9778.29
payroll_module,2026-06-29,PAY202506-00097,2025-06,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,5.0,344.26,198.5,0.0,7887.0,10213.66
payroll_module,2026-06-29,PAY202507-00097,2025-07,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,3.0,206.56,0.0,0.0,7550.8,9778.29
payroll_module,2026-06-29,PAY202508-00097,2025-08,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,2.0,137.7,0.0,0.0,7481.94,9689.11
payroll_module,2026-06-29,PAY202509-00097,2025-09,97,Valentina,Blanco,D002,Permanent,,ACTIVE,30,7344.24,160.0,0.0,3.0,206.56,709.97,0.0,8260.77,10697.7
